company website symbol dividend announcement_date record_date ex_date pay_date
|American Midstream Partners LP| http://www.americanmidstream.com |
AMID
| 0.1031 2018-10-25 2018-11-06 2018-11-05 2018-11-14
|Banco Latinoamericano de Comercio Exterior SA| http://www.bladex.com |
BLX
| 0.385 2018-10-25 2018-11-06 2018-11-05 2018-11-20
|1st Constitution Bancorp| http://www.1stconstitution.com |
FCCY
| 0.075 2018-10-19 2018-11-09 2018-11-08 2018-11-22
|American Campus Communities Inc| http://www.americancampus.com |
ACC
| 0.46 2018-10-31 2018-11-12 2018-11-08 2018-11-26
|American Electric Power Company Inc| http://www.aep.com |
AEP
| 0.67 2018-10-23 2018-11-09 2018-11-08 2018-12-10
|American Water Works Company Inc| http://www.amwater.com |
AWK
| 0.455 2018-10-30 2018-11-12 2018-11-08 2018-12-04
|Amerigas Partners LP| http://www.amerigas.com |
APU
| 0.95 2018-10-26 2018-11-09 2018-11-08 2018-11-19
|Apple Inc| http://www.apple.com |
AAPL
| 0.73 2018-11-01 2018-11-12 2018-11-08 2018-11-15
|Bassett Furniture Industries Inc| http://www.bassettfurniture.com |
BSET
| 0.125 2018-10-04 2018-11-09 2018-11-08 2018-11-23
|BB&T Corp| http://www.bbt.com |
BBT
| 0.405 2018-10-22 2018-11-09 2018-11-08 2018-12-03
|Bio-Techne Corp| http://www.bio-techne.com |
TECH
| 0.32 2018-10-30 2018-11-09 2018-11-08 2018-11-23
|BJ's Restaurants Inc| http://www.bjsrestaurants.com |
BJRI
| 0.12 2018-10-30 2018-11-12 2018-11-08 2018-11-26
|Boeing Co| http://www.boeing.com |
BA
| 1.71 2018-10-22 2018-11-09 2018-11-08 2018-12-07
|BOK Financial Corp| http://www.bokf.com |
BOKF
| 0.5 2018-11-02 2018-11-12 2018-11-08 2018-11-26
|Brinks Co| http://www.brinks.com |
BCO
| 0.15 2018-10-04 2018-11-09 2018-11-08 2018-12-03
|Brookline Bancorp Inc| http://www.brooklinebancorp.com |
BRKL
| 0.105 2018-10-24 2018-11-09 2018-11-08 2018-11-23
|California Water Service Group| http://www.calwatergroup.com |
CWT
| 0.1875 2018-10-31 2018-11-12 2018-11-08 2018-11-23
|Access National Corp| http://www.accessnationalbank.com |
ANCX
| 0.17 2018-10-25 2018-11-08 2018-11-07 2018-11-23
|Affiliated Managers Group Inc| http://www.amg.com |
AMG
| 0.3 2018-10-29 2018-11-08 2018-11-07 2018-11-21
|American Finance Trust Inc| http://www.americanfinancetrust.com |
AFIN
| 0.0916667 2018-10-01 2018-11-08 2018-11-07 2018-11-15
|Berkshire Hills Bancorp Inc| http://www.berkshirebank.com |
BHLB
| 0.22 2018-10-17 2018-11-08 2018-11-07 2018-11-21
|CONSOL Coal Resources LP| http://www.ccrlp.com |
CCR
| 0.5125 2018-10-25 2018-11-08 2018-11-07 2018-11-15
|Energy Transfer LP| http://www.energytransfer.com |
ET
| 0.305 2018-10-29 2018-11-08 2018-11-07 2018-11-19
|Entergy Corp| http://www.entergy.com |
ETR
| 0.91 2018-10-26 2018-11-08 2018-11-07 2018-12-03
|Falcon Minerals Corp| http://www.falconminerals.com |
FLMN
| 0.095 2018-10-23 2018-11-08 2018-11-07 2018-11-15
|Federated Investors Inc| http://www.federatedinvestors.com |
FII
| 0.27 2018-10-25 2018-11-08 2018-11-07 2018-11-15
|FS Bancorp Inc| http://www.fsbwa.com |
FSBW
| 0.14 2018-10-25 2018-11-08 2018-11-07 2018-11-21
